parent,child
hcil-piccolo,index.css
hcil-piccolo,index74.html
hcil-piccolo,index.js
hcil-piccolo,index15.shtml
hcil-piccolo,jazzicon.ico
hcil-piccolo,learn
learn,doc-0.4
doc-0.4,doc0.4-changelog
doc-0.4,doc-0.4-api
doc-0.4-api,index75.html
doc-0.4,readme1
doc-0.4,doc0.4-tutorial
doc0.4-tutorial,index76.html
learn,doc-0.5
doc-0.5,doc0.5-changelog
doc-0.5,doc-0.5-api
doc-0.5-api,index77.html
doc-0.5,readme2
doc-0.5,doc0.5-tutorial
doc0.5-tutorial,index78.html
learn,doc-0.6
doc-0.6,doc0.6-changelog
doc-0.6,doc-0.6-api
doc-0.6-api,index79.html
doc-0.6,readme3
doc-0.6,doc0.6-tutorial
doc0.6-tutorial,index80.html
learn,doc-1.0
doc-1.0,doc1.0-changelog
doc-1.0,doc-1.0-api
doc-1.0-api,index81.html
doc-1.0,readme4
doc-1.0,doc1.0-tutorial
doc1.0-tutorial,index16.shtml
learn,doc-1.1
doc-1.1,ChangeLog2.txt
doc-1.1,doc-1.1-api
doc-1.1-api,allclasses-frame.html
doc-1.1-api,index82.html
doc-1.1-api,overview-frame.html
doc-1.1-api,overview-summary.html
doc-1.1,readme1.txt
doc-1.1,doc1.1-tutorial
doc1.1-tutorial,index83.html
learn,doc-1.2
doc-1.2,ChangeLog1.txt
doc-1.2,doc-1.2-api
doc-1.2-api,index84.html
doc-1.2,readme2.txt
doc-1.2,tutorial
tutorial,index85.html
learn,faq.shtml
learn,index17.shtml
learn,maillists.shtml
learn,padtour
padtour,conclusion.html
padtour,dir.html
padtour,dir2.html
padtour,html.html
padtour,html2.html
padtour,hyper.html
padtour,padtour-images
padtour-images,home1.gif
padtour-images,next1.gif
padtour-images,index18.shtml
padtour-images,lenses.html
padtour-images,lenses2.html
padtour-images,metaphor.html
padtour-images,metaphor1.html
padtour-images,outline.html
padtour-images,outline2.html
padtour-images,outline3.html
padtour-images,portals.html
padtour-images,portals2.html
padtour-images,sticky.html
padtour-images,sticky_portals.html
learn,learn-papers
learn-papers,CS-TR-3964
CS-TR-3964,CS-TR-3964.bib
CS-TR-3964,CS-TR-3964.pdf
CS-TR-3964,CS-TR-3964.ps
papers,bookchap-98-webbrowser
bookchap-98-webbrowser,index86.html
papers,chi-94-pad
chi-94-pad,chi-94-pad.pdf
chi-94-pad,chi-94-pad.ps.gz
chi-94-pad,index87.html
papers,papers-chi-95-spacescale
papers-chi-95-spacescale,chi-95-spacescale1.pdf
papers-chi-95-spacescale,chi-95-spacescale.ps1.gz
papers,papers-chi-97-kidpad
papers-chi-97-kidpad,index88.html
papers,papers-chi-98-sdg
papers-chi-98-sdg,chi-98-sdg1.pdf
papers-chi-98-sdg,index89.html
papers,papers-hypertext-98-padprints
papers-hypertext-98-padprints,hypertext-98-padprints1.pdf
papers-hypertext-98-padprints,hypertext-98-padprints1.ps.gz
papers-hypertext-98-padprints,index90.html
papers,index19.shtml
papers,papers-jvlc-96-pad
papers-jvlc-96-pad,index91.html
papers-jvlc-96-pad,jvlc-96-pad1.pdf
papers-jvlc-96-pad,jvlc-96-pad1.ps.gz
papers,papers-siggraph-93-origpad
papers-siggraph-93-origpad,siggraph-93-origpad1.pdf
papers-siggraph-93-origpad,siggraph-93-origpad1.ps.gz
papers,siggraph-97-graymatters
siggraph-97-graymatters,siggraph-97-graymatters.pdf
papers,spe-98-padimplementation
spe-98-padimplementation,spe-98-padimplementation.pdf
spe-98-padimplementation,spe-98-padimplementation.ps.gz
papers,spie-96-webbrowser
spie-96-webbrowser,spie-96-webbrowser.pdf
spie-96-webbrowser,spie-96-webbrowser.ps.gz
papers,tcl-95-pad
tcl-95-pad,tcl-95-pad.pdf
tcl-95-pad,tcl-95-pad.ps.gz
papers,uist-94-pad
uist-94-pad,uist-94-pad.pdf
uist-94-pad,uist-94-pad.ps.gz
papers,uist-96-localtools
uist-96-localtools,index92.html
uist-96-localtools,uist-96-localtools.pdf
uist-96-localtools,uist-96-localtools.ps.gz
papers,unpub-95-docvis
unpub-95-docvis,index93.html
unpub-95-docvis,unpub-95-docvis.pdf
unpub-95-docvis,unpub-95-docvis.ps.gz
papers,unpub-96-languages
unpub-96-languages,index94.html
unpub-96-languages,unpub-96-languages.pdf
unpub-96-languages,unpub-96-languages.ps.gz
hcil-piccolo,newsroom
newsroom,index20.shtml
hcil-piccolo,play
play,graphit
graphit,graphit.html
play,hinote-0.5
hinote-0.5,jazz-mid-talk.html
play,hinote-1.2
hinote-1.2,hinoteapplet.html
play,index95.html
play,swingJazz
swingJazz,swingjazz.html
piccolo,team
team,index21.shtml
hcil,privacy-policy.shtml
hcil,pubs
pubs,DemoPics
DemoPics,treeviz-logo.gif
DemoPics,treeviz-small.gif
DemoPics,treeviz.gif
DemoPics,winsurf-small.gif
DemoPics,winsurf.gif
DemoPics,winsurfer-logo.gif
pubs,NGS.shtml
pubs,UMDWLib.shtml
pubs,books
books,design-childrens-tech-small.jpg
books,design-childrens-tech.jpg
books,design-childrens-tech.shtml
books,designing-multimedia-environments-small.jpg
books,designing-multimedia-environments.jpg
books,designing-multimedia-environments.shtml
books,dtui-small.jpg
books,dtui1.jpg
books,dtui.shtml
books,hypertext-hands-on-small.gif
books,hypertext-hands-on.gif
books,hypertext-hands-on.shtml
books,index96.html
books,information-seeking-small.gif
books,information-seeking.gif
books,information-seeking.shtml
books,leonardos-laptop.jpg
books,leonardos-laptop.shtml
books,leonardos-laptop_small.jpg
books,psych-of-menus-small.gif
books,psych-of-menus.gif
books,psych-of-menus.shtml
books,readings-info-vis-small.jpg
books,readings-info-vis.jpg
books,readings-info-vis.shtml
books,sparks-of-innovation-small.gif
books,sparks-of-innovation.gif
books,sparks-of-innovation.shtml
books,sparksgraphic
sparksgraphic,chap5.1_fig1_scaled.jpg
sparksgraphic,chap5.1_fig2_scaled.jpg
sparksgraphic,chap5.1_fig3_scaled.jpg
pubs,dq-home.zip
pubs,index97.html
pubs,penplay.shtml
pubs,products.shtml
pubs,screenshots
screenshots,AlphaSlider.html
screenshots,BLACKANDWHITE.html
screenshots,BLC.html
screenshots,Census.html
screenshots,Children_Design.html
screenshots,Consist-tool.html
screenshots,DJJ.html
screenshots,DQ.html
screenshots,DQcancerstats.html
screenshots,DateLens.html
screenshots,Earthscience.html
screenshots,Elastic-Windows.html
screenshots,Excentric-Labels.html
screenshots,FilmFinder.html
screenshots,Filter-flow.html
screenshots,GRIDL.html
screenshots,Genex.html
screenshots,HCE.html
screenshots,HCIL-Gallery.html
screenshots,Hyperties.html
screenshots,ICDL.html
screenshots,JAZZ.html
screenshots,Learning-Historian.html
screenshots,Legal.html
screenshots,LifeLines.html
screenshots,MessageBoard.html
screenshots,NDL.html
screenshots,OLD.html
screenshots,PETS.html
screenshots,PenPlay.html
screenshots,PhotoFinder.html
screenshots,PhotoMesa.html
screenshots,Poster.html
screenshots,Preview-bar.html
screenshots,Pump-Hook.html
screenshots,QueryPreviews.html
screenshots,Role-manager.html
screenshots,Scheduler.html
screenshots,SimPLE.html
screenshots,Snap-Together.html
screenshots,Sparks.html
screenshots,Spotfire.html
screenshots,TimeSearcher.html
screenshots,Toggles.html
screenshots,Touchscreens.html
screenshots,Transportation.html
screenshots,Trees.html
screenshots,Visible-Human.html
screenshots,WebTOC.html
screenshots,Widget-specs.html
screenshots,heading.shtml
screenshots,index98.html
screenshots,menu.html
screenshots,old1.html
screenshots,overview.html
pubs,tech-reports.shtml
pubs,treeviz.shtml
pubs,video-reports.shtml
pubs,video2000.shtml
pubs,video2001.shtml
pubs,video2002.shtml
pubs,video91.shtml
pubs,video92.shtml
pubs,video93.shtml
pubs,video94.shtml
pubs,video95.shtml
pubs,video96.shtml
pubs,video97.shtml
pubs,video98.shtml
pubs,video99.shtml
pubs,winsurfer.shtml
hcil,qp
qp,gqp1.jpg
qp,gqp2.jpg
qp,gqp3.jpg
qp,gqp4.jpg
qp,gqp5.jpg
qp,gqp6.jpg
qp,index99.html
hcil,quis
quis,index100.html
hcil,relate_create_donate
relate_create_donate,index101.html
relate_create_donate,index22.shtml
hcil,hcil-research
hcil-research,digital-libraries.shtml
hcil-research,education.shtml
hcil-research,index102.html
hcil-research,physical.shtml
hcil-research,process.shtml
hcil-research,summaries.shtml
hcil-research,visualization.shtml
hcil,snap
snap,AppendixA.pdf
snap,AppendixB.pdf
snap,Dissertation.pdf
snap,References.pdf
snap,census-5win-small.gif
snap,census-5win.gif
snap,dirs-3win-small.gif
snap,dirs-3win.gif
snap,index103.html
snap,maillist-2win-small.gif
snap,maillist-2win.gif
snap,photolib-5win-small.gif
snap,photolib-5win.gif
snap,snap-avi00.pdf
snap,snap-eval.zip
snap,traffic-weekday_bars-small.gif
snap,traffic-weekday_bars.gif
snap,weblog-5win-1-small.gif
snap,weblog-5win-1.gif
snap,west-6win-small.gif
snap,west-6win.gif
hcil,snap-soh
snap-soh,SpaceTree.ppt
snap-soh,User-CenteredDesign.ppt
snap-soh,ben-bederson-SOH2002Intro.ppt
snap-soh,bg3.jpg
snap-soh,collage.jpg
snap-soh,dagobert-soergel.ppt
snap-soh,digital-library-interfaces.ppt
snap-soh,directbtn.jpg
snap-soh,enuf.ppt
snap-soh,evan-golub.ppt
snap-soh,gary-rubloff.ppt
snap-soh,harry-hochheiser.ppt
snap-soh,hdrbot.jpg
snap-soh,hdrtop.jpg
snap-soh,hierachicalclustering.ppt
snap-soh,hilary-hutchinson.ppt
snap-soh,index104.html
snap-soh,index23.shtml
snap-soh,infoaccessintro.ppt
snap-soh,infounderintro.ppt
snap-soh,jean-daniel-fekete.ppt
snap-soh,jianqiang-wang.ppt
snap-soh,jinmook-kim.ppt
snap-soh,jpslides.ppt
snap-soh,kent-norman.ppt
snap-soh,kidstory.ppt
snap-soh,map.shtml
snap-soh,monitoringtreemaps.ppt
snap-soh,presymp.shtml
snap-soh,regist.shtml
snap-soh,registbtn.jpg
snap-soh,spacer.gif
snap-soh,sympbutn.jpg
snap-soh,w2
w2,hourcade.shtml
snap-soh,workshopbtn.jpg
snap-soh,youngchildren.ppt
hcil,spacetree
spacetree,index105.html
spacetree,index24.shtml
spacetree,license.shtml
spacetree,orgchart.avi
spacetree,orgchart4.gif
spacetree,orgchart4small.jpg
spacetree,planaria.avi
spacetree,register.shtml
spacetree,spacetreesmall.jpg
hcil,spotfire
spotfire,DQ-dcmap-blk-bkgd_scaled.gif
spotfire,DQ-elements_scaled.gif
spotfire,SAPpharm_scaled.GIF
spotfire,SAPpharmapic.GIF
spotfire,dotfire.gif
spotfire,dotfire_scaled.gif
spotfire,film-michele_scaled.gif
spotfire,index106.html
spotfire,index25.shtml
spotfire,woodsign.jpg
spotfire,woodsign_huge.JPG
hcil,timesearcher
timesearcher,docs
docs,fileformat.html
docs,graphics
graphics,any-after.gif
graphics,any-before.gif
graphics,averagequery.gif
graphics,averages.gif
graphics,averagetoolbar.gif
graphics,dragdrop.gif
graphics,flip-after.gif
graphics,flip-before.gif
graphics,flip3.gif
graphics,fullscreen.gif
graphics,graphoverview.gif
graphics,grid.gif
graphics,leaderwindows.gif
graphics,multiquery-selected.gif
graphics,multiquery.gif
graphics,popup.gif
graphics,rangesliders.gif
graphics,switch.gif
graphics,toolbarcloseup.gif
docs,index107.html
timesearcher,envelope.gif
timesearcher,fullscreen1.gif
timesearcher,fullscreenicon.gif
timesearcher,graphenv.gif
timesearcher,index108.html
timesearcher,ts_registration.shtml
hcil,touchscreens
touchscreens,chap4.3_fig1.gif
touchscreens,chap4.3_fig1_scaled.gif
touchscreens,chap4.3_fig4.gif
touchscreens,chap4.3_fig4_scaled.gif
touchscreens,chap4.3_fig5.jpg
touchscreens,chap4.3_fig5_scaled.jpg
touchscreens,chap4.5_fig1.gif
touchscreens,chap4.5_fig1_scaled.gif
touchscreens,chap4.5_fig3.gif
touchscreens,chap4.5_fig3_scaled.gif
touchscreens,chap4_fig1.gif
touchscreens,chap4_fig1_scaled.gif
touchscreens,chap5.1._fig1.jpg
touchscreens,chap5.1_fig2.jpg
touchscreens,chap5.1_fig3.jpg
touchscreens,chap5.3_fig2.gif
touchscreens,chap5.3_fig2_scaled.gif
touchscreens,index109.html
touchscreens,index26.shtml
hcil,treemap3
treemap3,Figure01.gif
treemap3,Figure02.jpg
treemap3,Figure03.gif
treemap3,Figure04.jpg
treemap3,Figure051.gif
treemap3,Figure052.gif
treemap3,Figure06.gif
treemap3,Figure07.jpg
treemap3,Figure08.gif
treemap3,Figure09.gif
treemap3,Figure10.gif
treemap3,Figure11.gif
treemap3,Figure11.jpg
treemap3,Figure13.gif
treemap3,TMDregister.html
treemap3,TreemapIntroduction.doc
treemap3,TreemapIntroduction.pdf
treemap3,Venn.gif
treemap3,VennDiagram.gif
treemap3,applet
applet,applet.html
applet,index27.shtml
applet,tm.gif
treemap3,chevrontexaco.JPG
treemap3,demo.shtml
treemap3,demo_files
demo_files,census.tm2
demo_files,csfaculty.tm3
demo_files,csfaculty.xls
demo_files,election.tm3
demo_files,election.xls
demo_files,nba.tm3
demo_files,nba.xls
demo_files,statepop.tm2
treemap3,doc
doc,1.html
doc,2.html
doc,3.html
doc,4.html
doc,5.html
doc,6.html
doc,7.html
doc,8.html
doc,index110.html
doc,logo.gif
doc,toc.html
treemap3,doc3.3
doc3.3,toc1.html
treemap3,treemap3-images
treemap3-images,bball1.gif
treemap3-images,bball2.gif
treemap3-images,census1.gif
treemap3-images,census2.gif
treemap3-images,csfaculty1.gif
treemap3-images,csfaculty2.gif
treemap3-images,election1.gif
treemap3-images,election2.gif
treemap3-images,statepop1.gif
treemap3-images,statepop2.gif
treemap3-images,tms.gif
treemap3,index111.html
treemap3,index28.shtml
treemap3,license1.shtml
treemap3,qref.shtml
treemap3,tm1.gif
treemap3,tm2.gif
treemap3,tm3-1_changes.shtml
treemap3,tm3-2_changes.shtml
treemap3,tm3.3_features.shtml
treemap3,treemap3doc.shtml
treemap3,tutorial1.html
hcil,treemaps
treemaps,Fig3_scaled.GIF
treemaps,Treemaps-Java-Algorithms.zip
treemaps,all102001.jpg
treemaps,all102001_small.jpg
treemaps,fig3.gif
treemaps,index112.html
treemaps,index29.shtml
treemaps,java_algorithms
java_algorithms,LayoutApplet.html
treemaps,marketmap_small.jpg
treemaps,million-treemap.jpg
treemaps,million-treemap_small.jpg
treemaps,photomesa1.gif
treemaps,sequoiaview.jpg
treemaps,sequoiaview_small.jpg
treemaps,tm1s.gif
treemaps,tm2s.gif
treemaps,treemap-nba.gif
treemaps,treemap-nba_scaled.gif
treemaps,treemap2000
treemap2000,acknowledgement.htm
treemap2000,contact.htm
treemap2000,datainput.htm
treemap2000,datastructure.htm
treemap2000,features.htm
treemap2000,treemap2000-images
treemap2000-images,1.jpg
treemap2000-images,10.gif
treemap2000-images,11.gif
treemap2000-images,12.gif
treemap2000-images,13.jpg
treemap2000-images,2.gif
treemap2000-images,3.jpg
treemap2000-images,5.gif
treemap2000-images,6.gif
treemap2000-images,7.gif
treemap2000-images,8.gif
treemap2000-images,9.gif
treemap2000-images,abstract.gif
treemap2000-images,banner-logo-large1.gif
treemap2000-images,bg2.jpg
treemap2000,index113.html
treemap2000,projects.htm
treemap2000,treemap.htm
treemap2000,treemap2000.htm
treemaps,treemap2001
treemap2001,index114.html
treemaps,treemap97-FileFormat.html
treemaps,treemap97.shtml
treemaps,treemap97c-small.gif
treemaps,treemap97c.gif
treemaps,treemap97c.zip
treemaps,treeviz1.gif
treemaps,treeviz_colorful.gif
treemaps,treeviz_colorful_scaled.gif
treemaps,treeviz_scaled.gif
treemaps,vb.zip
hcil,uu-policy.shtml
hcil,visible-human
visible-human,index115.html
visible-human,vhe-small.gif
visible-human,vhe.gif
visible-human,vhe.shtml
visible-human,vhp.mpg
visible-human,vhp
vhp,adl96-logo.gif
vhp,chi96
chi96,cn_txt.htm
vhp,chilogo.gif
vhp,dl96
dl96,a_vm1109-small.gif
dl96,a_vm1109.gif
dl96,vhe-small1.gif
dl96,vhe_dl96.html
vhp,dl96logo.gif
vhp,dlib_mag_small.gif
vhp,graphbrowse.ps
vhp,med-guide.gif
vhp,meshbrowse.ps.Z
vhp,thomson-logo.gif
vhp,vhe-help.html
vhp,vhp-logo.gif
vhp,vhp-thomtech.pdf
vhp,vhp96
vhp96,vhedemo.html
hcil,webtoc
webtoc,index116.html
webtoc,wthcil2.jpg
webtoc,wthcil2a.jpg
hcil,west-legal
west-legal,caseviewer
caseviewer,cv.html
west-legal,dotfire1.gif
west-legal,dotfire
dotfire,index117.html
west-legal,gridl
gridl,index118.html
west-legal,index119.html
west-legal,lifelines
lifelines,index120.html
west-legal,logo3.gif
west-legal,save.gif
west-legal,save2.gif
west-legal,stv-save-small.gif
west-legal,stv-save.gif
west-legal,west-6win1.gif
west-legal,wglogo2.gif
hcil,youth-services
youth-services,index121.html
