parent,child
root/projects/hcil/excentric/dist/bin,root/projects/hcil/excentric/dist/bin/Eval.html
root/projects/hcil/excentric/dist/bin,root/projects/hcil/excentric/dist/bin/Test7.class
root/projects/hcil/excentric/dist/bin,root/projects/hcil/excentric/dist/bin/Test8.class
root/projects/hcil/excentric/dist/bin,root/projects/hcil/excentric/dist/bin/carto.gif
root/projects/hcil/excentric/dist/bin,root/projects/hcil/excentric/dist/bin/marks.html
root/projects/hcil/excentric/dist/bin,root/projects/hcil/excentric/dist/bin/test7.html
root/projects/hcil/excentric,root/projects/hcil/excentric/image106.gif
root/projects/hcil/excentric,root/projects/hcil/excentric/index.html
root/projects/hcil/excentric,root/projects/hcil/excentric/index.shtml
root/projects/hcil/excentric,root/projects/hcil/excentric/licensing.shtml
root/projects/hcil,root/projects/hcil/fisheyemenu
root/projects/hcil/fisheyemenu,root/projects/hcil/fisheyemenu/FEMregister.shtml
root/projects/hcil/fisheyemenu,root/projects/hcil/fisheyemenu/fisheyemenu-demo.shtml
root/projects/hcil/fisheyemenu,root/projects/hcil/fisheyemenu/fisheyemenu.gif
root/projects/hcil/fisheyemenu,root/projects/hcil/fisheyemenu/index.html
root/projects/hcil/fisheyemenu,root/projects/hcil/fisheyemenu/index.shtml
root/projects/hcil/fisheyemenu,root/projects/hcil/fisheyemenu/licensing.shtml
root/projects/hcil,root/projects/hcil/gui-evaluation
root/projects/hcil/gui-evaluation,root/projects/hcil/gui-evaluation/index.html
root/projects/hcil,root/projects/hcil/highway
root/projects/hcil/highway,root/projects/hcil/highway/demofiles
root/projects/hcil/highway/demofiles,root/projects/hcil/highway/demofiles/TimeSpaceZip.exe
root/projects/hcil/highway/demofiles,root/projects/hcil/highway/demofiles/demo2.exe
root/projects/hcil/highway/demofiles,root/projects/hcil/highway/demofiles/demo4.exe
root/projects/hcil/highway/demofiles,root/projects/hcil/highway/demofiles/demo6.exe
root/projects/hcil/highway,root/projects/hcil/highway/index.html
root/projects/hcil/highway,root/projects/hcil/highway/mapdemo
root/projects/hcil/highway/mapdemo,root/projects/hcil/highway/mapdemo/map.html
root/projects/hcil/highway,root/projects/hcil/highway/online.doc
root/projects/hcil/highway,root/projects/hcil/highway/review
root/projects/hcil/highway/review,root/projects/hcil/highway/review/index.html
root/projects/hcil/highway,root/projects/hcil/highway/screens
root/projects/hcil/highway/screens,root/projects/hcil/highway/screens/chartroom.jpg
root/projects/hcil/highway/screens,root/projects/hcil/highway/screens/chartroomicon.jpg
root/projects/hcil/highway/screens,root/projects/hcil/highway/screens/simple3-99.GIF
root/projects/hcil/highway/screens,root/projects/hcil/highway/screens/simple3-99icon.JPG
root/projects/hcil,root/projects/hcil/historian
root/projects/hcil/historian,root/projects/hcil/historian/genex1-small.gif
root/projects/hcil/historian,root/projects/hcil/historian/genex1.gif
root/projects/hcil/historian,root/projects/hcil/historian/image68.gif
root/projects/hcil/historian,root/projects/hcil/historian/image72.gif
root/projects/hcil/historian,root/projects/hcil/historian/index.html
root/projects/hcil/historian,root/projects/hcil/historian/mockups
root/projects/hcil/historian/mockups,root/projects/hcil/historian/mockups/img001.jpg
root/projects/hcil/historian/mockups,root/projects/hcil/historian/mockups/next.gif
root/projects/hcil/historian/mockups,root/projects/hcil/historian/mockups/prev.gif
root/projects/hcil/historian/mockups,root/projects/hcil/historian/mockups/sld001.shtml
root/projects/hcil/historian/mockups,root/projects/hcil/historian/mockups/sld002.shtml
root/projects/hcil,root/projects/hcil/hypercourseware
root/projects/hcil/hypercourseware,root/projects/hcil/hypercourseware/index.html
root/projects/hcil,root/projects/hcil/hyperties
root/projects/hcil/hyperties,root/projects/hcil/hyperties/ecs_intro.gif
root/projects/hcil/hyperties,root/projects/hcil/hyperties/ecs_intro_scaled.gif
root/projects/hcil/hyperties,root/projects/hcil/hyperties/hat_welcome.gif
root/projects/hcil/hyperties,root/projects/hcil/hyperties/hat_welcome_scaled.gif
root/projects/hcil/hyperties,root/projects/hcil/hyperties/hho_bush.gif
root/projects/hcil/hyperties,root/projects/hcil/hyperties/hho_bush_scaled.gif
root/projects/hcil/hyperties,root/projects/hcil/hyperties/hho_extra.gif
root/projects/hcil/hyperties,root/projects/hcil/hyperties/hho_extra_scaled.gif
root/projects/hcil/hyperties,root/projects/hcil/hyperties/hho_intro.gif
root/projects/hcil/hyperties,root/projects/hcil/hyperties/hho_intro_scaled.gif
root/projects/hcil/hyperties,root/projects/hcil/hyperties/hho_title.gif
root/projects/hcil/hyperties,root/projects/hcil/hyperties/hho_title_scaled.gif
root/projects/hcil/hyperties,root/projects/hcil/hyperties/hp4_main.gif
root/projects/hcil/hyperties,root/projects/hcil/hyperties/hp4_main_scaled.gif
root/projects/hcil/hyperties,root/projects/hcil/hyperties/hp4_pr_display.gif
root/projects/hcil/hyperties,root/projects/hcil/hyperties/hp4_pr_display_scaled.gif
root/projects/hcil/hyperties,root/projects/hcil/hyperties/hp_map.gif
root/projects/hcil/hyperties,root/projects/hcil/hyperties/hp_map_scaled.gif
root/projects/hcil/hyperties,root/projects/hcil/hyperties/index.html
root/projects/hcil/hyperties,root/projects/hcil/hyperties/index.shtml
root/projects/hcil,root/projects/hcil/images
root/projects/hcil/images,root/projects/hcil/images/UMIACS_LOGO.jpg
root/projects/hcil/images,root/projects/hcil/images/bullet.gif
root/projects/hcil/images,root/projects/hcil/images/hcil-logo-large.gif
root/projects/hcil/images,root/projects/hcil/images/hcil-logo-small.gif
root/projects/hcil/images,root/projects/hcil/images/hcil-logo.gif
root/projects/hcil/images,root/projects/hcil/images/label-highlight.gif
root/projects/hcil/images,root/projects/hcil/images/label-projects.gif
root/projects/hcil/images,root/projects/hcil/images/pdf-logo.gif
root/projects/hcil/images,root/projects/hcil/images/ps-logo.gif
root/projects/hcil/images,root/projects/hcil/images/search-button.jpg
root/projects/hcil/images,root/projects/hcil/images/uis-small.gif
root/projects/hcil/images,root/projects/hcil/images/umd-globe-logo.gif
root/projects/hcil/images,root/projects/hcil/images/umd-logo.gif
root/projects/hcil,root/projects/hcil/index.html
root/projects/hcil,root/projects/hcil/interliving
root/projects/hcil/interliving,root/projects/hcil/interliving/HCILwebsite
root/projects/hcil/interliving/HCILwebsite,root/projects/hcil/interliving/HCILwebsite/messageboardattheendofworkshop-thumb.jpg
root/projects/hcil/interliving/HCILwebsite,root/projects/hcil/interliving/HCILwebsite/messageboardattheendofworkshop.gif
root/projects/hcil/interliving/HCILwebsite,root/projects/hcil/interliving/HCILwebsite/molly-bluegp.gif
root/projects/hcil/interliving,root/projects/hcil/interliving/chi02
root/projects/hcil/interliving/chi02,root/projects/hcil/interliving/chi02/abstract.htm
root/projects/hcil/interliving/chi02,root/projects/hcil/interliving/chi02/crabtree.htm
root/projects/hcil/interliving/chi02,root/projects/hcil/interliving/chi02/gaver.pdf
root/projects/hcil/interliving/chi02,root/projects/hcil/interliving/chi02/hutchinson.htm
root/projects/hcil/interliving/chi02,root/projects/hcil/interliving/chi02/index.html
root/projects/hcil/interliving/chi02,root/projects/hcil/interliving/chi02/mackay.htm
root/projects/hcil/interliving/chi02,root/projects/hcil/interliving/chi02/mainwaring.htm
root/projects/hcil/interliving/chi02,root/projects/hcil/interliving/chi02/matthews.pdf
root/projects/hcil/interliving/chi02,root/projects/hcil/interliving/chi02/miller.pdf
root/projects/hcil/interliving/chi02,root/projects/hcil/interliving/chi02/nagel.pdf
root/projects/hcil/interliving/chi02,root/projects/hcil/interliving/chi02/rowan.htm
root/projects/hcil/interliving/chi02,root/projects/hcil/interliving/chi02/strub.htm
root/projects/hcil/interliving/chi02,root/projects/hcil/interliving/chi02/tolmie
root/projects/hcil/interliving/chi02/tolmie,root/projects/hcil/interliving/chi02/tolmie/tolmie.htm
root/projects/hcil/interliving/chi02,root/projects/hcil/interliving/chi02/tran
root/projects/hcil/interliving/chi02/tran,root/projects/hcil/interliving/chi02/tran/tran.htm
root/projects/hcil/interliving/chi02,root/projects/hcil/interliving/chi02/voida.pdf
root/projects/hcil/interliving/chi02,root/projects/hcil/interliving/chi02/westerlund.pdf
root/projects/hcil/interliving,root/projects/hcil/interliving/dissapearingcomputer.jpe
root/projects/hcil/interliving,root/projects/hcil/interliving/index.html
root/projects/hcil/interliving,root/projects/hcil/interliving/interliving-logo120.gif
root/projects/hcil,root/projects/hcil/iv03contest
root/projects/hcil/iv03contest,root/projects/hcil/iv03contest/classif.html
root/projects/hcil/iv03contest,root/projects/hcil/iv03contest/datasets.html
root/projects/hcil/iv03contest,root/projects/hcil/iv03contest/datasets
root/projects/hcil/iv03contest/datasets,root/projects/hcil/iv03contest/datasets/classif_A_03-01-31.xml
root/projects/hcil/iv03contest/datasets,root/projects/hcil/iv03contest/datasets/classif_B_03-01-31.xml
root/projects/hcil/iv03contest/datasets,root/projects/hcil/iv03contest/datasets/iv03contest_data_03-02-03.zip
root/projects/hcil/iv03contest/datasets,root/projects/hcil/iv03contest/datasets/logs_A_03-02-01.xml
root/projects/hcil/iv03contest/datasets,root/projects/hcil/iv03contest/datasets/logs_B_03-02-01.xml
root/projects/hcil/iv03contest/datasets,root/projects/hcil/iv03contest/datasets/logs_C_03-02-01.xml
root/projects/hcil/iv03contest/datasets,root/projects/hcil/iv03contest/datasets/logs_D_03-02-01.xml
root/projects/hcil/iv03contest/datasets,root/projects/hcil/iv03contest/datasets/phylo_A_ABC_03-02-01.xml
root/projects/hcil/iv03contest/datasets,root/projects/hcil/iv03contest/datasets/phylo_B_IM__03-02-01.xml
root/projects/hcil/iv03contest/datasets,root/projects/hcil/iv03contest/datasets/treeml-sample.xml
root/projects/hcil/iv03contest/datasets,root/projects/hcil/iv03contest/datasets/treeml.dtd
root/projects/hcil/iv03contest,root/projects/hcil/iv03contest/generaltasks.html
root/projects/hcil/iv03contest,root/projects/hcil/iv03contest/history.html
root/projects/hcil/iv03contest,root/projects/hcil/iv03contest/index.html
root/projects/hcil/iv03contest,root/projects/hcil/iv03contest/index.shtml
root/projects/hcil/iv03contest,root/projects/hcil/iv03contest/logo.jpg
root/projects/hcil/iv03contest,root/projects/hcil/iv03contest/logs.html
root/projects/hcil/iv03contest,root/projects/hcil/iv03contest/phylo
root/projects/hcil/iv03contest/phylo,root/projects/hcil/iv03contest/phylo/phylo.html
root/projects/hcil,root/projects/hcil/kiddiglib
root/projects/hcil/kiddiglib,root/projects/hcil/kiddiglib/began.html
root/projects/hcil/kiddiglib,root/projects/hcil/kiddiglib/children.html
root/projects/hcil/kiddiglib,root/projects/hcil/kiddiglib/index.html
root/projects/hcil/kiddiglib,root/projects/hcil/kiddiglib/kidpad-3kids.gif
root/projects/hcil/kiddiglib,root/projects/hcil/kiddiglib/project.html
root/projects/hcil/kiddiglib,root/projects/hcil/kiddiglib/technology.html
root/projects/hcil/kiddiglib,root/projects/hcil/kiddiglib/whiteboard-kids.gif
root/projects/hcil,root/projects/hcil/kidpad
root/projects/hcil/kidpad,root/projects/hcil/kidpad/download
root/projects/hcil/kidpad/download,root/projects/hcil/kidpad/download/KidPadUserGuide0.8.PDF
root/projects/hcil/kidpad/download,root/projects/hcil/kidpad/download/KidPad-1.0-setup.exe
root/projects/hcil/kidpad/download,root/projects/hcil/kidpad/download/KidPad_1.0_User_Guide.pdf
root/projects/hcil/kidpad/download,root/projects/hcil/kidpad/download/Kidpad-0.9.zip
root/projects/hcil/kidpad/download,root/projects/hcil/kidpad/download/index.html
root/projects/hcil/kidpad/download,root/projects/hcil/kidpad/download/kidpad-0.8-setup.exe
root/projects/hcil/kidpad/download,root/projects/hcil/kidpad/download/kidpad-user-guide-0.8.htm
root/projects/hcil/kidpad/download,root/projects/hcil/kidpad/download/kidpad-user-guide-0.9.pdf
root/projects/hcil/kidpad,root/projects/hcil/kidpad/index.html
root/projects/hcil,root/projects/hcil/lifelines
root/projects/hcil/lifelines,root/projects/hcil/lifelines/CPRwork
root/projects/hcil/lifelines/CPRwork,root/projects/hcil/lifelines/CPRwork/samples.htm
root/projects/hcil/lifelines,root/projects/hcil/lifelines/amia-lificon.jpg
root/projects/hcil/lifelines,root/projects/hcil/lifelines/dandemo
root/projects/hcil/lifelines/dandemo,root/projects/hcil/lifelines/dandemo/apr98
root/projects/hcil/lifelines/dandemo/apr98,root/projects/hcil/lifelines/dandemo/apr98/bean.html
root/projects/hcil/lifelines/dandemo,root/projects/hcil/lifelines/dandemo/august
root/projects/hcil/lifelines/dandemo/august,root/projects/hcil/lifelines/dandemo/august/frame.html
root/projects/hcil/lifelines/dandemo,root/projects/hcil/lifelines/dandemo/november
root/projects/hcil/lifelines/dandemo/november,root/projects/hcil/lifelines/dandemo/november/frame.html
root/projects/hcil/lifelines,root/projects/hcil/lifelines/dbandpanels.shtml
root/projects/hcil/lifelines,root/projects/hcil/lifelines/index.html
root/projects/hcil/lifelines,root/projects/hcil/lifelines/latestdemo
root/projects/hcil/lifelines/latestdemo,root/projects/hcil/lifelines/latestdemo/chi.html
root/projects/hcil/lifelines/latestdemo,root/projects/hcil/lifelines/latestdemo/kaiser.html
root/projects/hcil/lifelines,root/projects/hcil/lifelines/medprints.shtml
root/projects/hcil/lifelines,root/projects/hcil/lifelines/parthademo
root/projects/hcil/lifelines/parthademo,root/projects/hcil/lifelines/parthademo/lifenotes3.html
root/projects/hcil/lifelines,root/projects/hcil/lifelines/screenjan98.jpg
root/projects/hcil/lifelines,root/projects/hcil/lifelines/screenjan98icon.jpg
root/projects/hcil/lifelines,root/projects/hcil/lifelines/yidemo
root/projects/hcil/lifelines/yidemo,root/projects/hcil/lifelines/yidemo/unix
root/projects/hcil/lifelines/yidemo/unix,root/projects/hcil/lifelines/yidemo/unix/record.html
root/projects/hcil,root/projects/hcil/members
root/projects/hcil/members,root/projects/hcil/members/aclamage2.jpg
root/projects/hcil/members,root/projects/hcil/members/adruin
root/projects/hcil/members/adruin,root/projects/hcil/members/adruin/adruin-small.gif
root/projects/hcil/members,root/projects/hcil/members/afarber
root/projects/hcil/members/afarber,root/projects/hcil/members/afarber/GDCC_home1.htm
root/projects/hcil/members/afarber,root/projects/hcil/members/afarber/GDCC_home2.htm
root/projects/hcil/members/afarber,root/projects/hcil/members/afarber/GDCC_home3.htm
root/projects/hcil/members/afarber,root/projects/hcil/members/afarber/HCILbutton.gif
root/projects/hcil/members/afarber,root/projects/hcil/members/afarber/Lewisdale.jpg
root/projects/hcil/members/afarber,root/projects/hcil/members/afarber/MCPS.jpg
root/projects/hcil/members/afarber,root/projects/hcil/members/afarber/MaskStory.jpg
root/projects/hcil/members/afarber,root/projects/hcil/members/afarber/Nick.jpg
root/projects/hcil/members/afarber,root/projects/hcil/members/afarber/cyc.jpg
root/projects/hcil/members/afarber,root/projects/hcil/members/afarber/index.html
root/projects/hcil/members/afarber,root/projects/hcil/members/afarber/muncy.jpg
root/projects/hcil/members/afarber,root/projects/hcil/members/afarber/netday.gif
root/projects/hcil/members/afarber,root/projects/hcil/members/afarber/ou_of_past.jpg
root/projects/hcil/members/afarber,root/projects/hcil/members/afarber/theresa
root/projects/hcil/members/afarber/theresa,root/projects/hcil/members/afarber/theresa/theresa.htm
root/projects/hcil/members,root/projects/hcil/members/ajain.jpg
root/projects/hcil/members,root/projects/hcil/members/akotchian
root/projects/hcil/members/akotchian,root/projects/hcil/members/akotchian/ara2.gif
root/projects/hcil/members/akotchian,root/projects/hcil/members/akotchian/aravenus.gif
root/projects/hcil/members/akotchian,root/projects/hcil/members/akotchian/index.html
root/projects/hcil/members/akotchian,root/projects/hcil/members/akotchian/index.shtml
root/projects/hcil/members/akotchian,root/projects/hcil/members/akotchian/pinhead2.gif
root/projects/hcil/members,root/projects/hcil/members/bbederson
root/projects/hcil/members/bbederson,root/projects/hcil/members/bbederson/bbederson-small.gif
root/projects/hcil/members,root/projects/hcil/members/bshneiderman
root/projects/hcil/members/bshneiderman,root/projects/hcil/members/bshneiderman/ACM-Sept11-8.doc
root/projects/hcil/members/bshneiderman,root/projects/hcil/members/bshneiderman/Photos
root/projects/hcil/members/bshneiderman/Photos,root/projects/hcil/members/bshneiderman/Photos/ben-casual-2001-small.jpg
root/projects/hcil/members/bshneiderman/Photos,root/projects/hcil/members/bshneiderman/Photos/ben-casual-2001.jpg
root/projects/hcil/members/bshneiderman/Photos,root/projects/hcil/members/bshneiderman/Photos/ben-casual-2001.tif
root/projects/hcil/members/bshneiderman/Photos,root/projects/hcil/members/bshneiderman/Photos/ben-clasp-small.gif
root/projects/hcil/members/bshneiderman/Photos,root/projects/hcil/members/bshneiderman/Photos/ben-clasp.tif
root/projects/hcil/members/bshneiderman/Photos,root/projects/hcil/members/bshneiderman/Photos/ben-formal-2000.jpg
root/projects/hcil/members/bshneiderman/Photos,root/projects/hcil/members/bshneiderman/Photos/ben-formal-2000big.jpg
root/projects/hcil/members/bshneiderman/Photos,root/projects/hcil/members/bshneiderman/Photos/ben-formal-2001-small.jpg
root/projects/hcil/members/bshneiderman/Photos,root/projects/hcil/members/bshneiderman/Photos/ben-formal-2001.jpg
root/projects/hcil/members/bshneiderman/Photos,root/projects/hcil/members/bshneiderman/Photos/ben-formal-2001.tif
root/projects/hcil/members/bshneiderman/Photos,root/projects/hcil/members/bshneiderman/Photos/ben-formal-large.jpg
root/projects/hcil/members/bshneiderman/Photos,root/projects/hcil/members/bshneiderman/Photos/ben-formal-small.jpg
root/projects/hcil/members/bshneiderman/Photos,root/projects/hcil/members/bshneiderman/Photos/ben-lean-small.gif
root/projects/hcil/members/bshneiderman/Photos,root/projects/hcil/members/bshneiderman/Photos/ben-lean.tif
root/projects/hcil/members/bshneiderman/Photos,root/projects/hcil/members/bshneiderman/Photos/ben-shirt-2000.jpg
root/projects/hcil/members/bshneiderman/Photos,root/projects/hcil/members/bshneiderman/Photos/ben-shirt-2000big.jpg
root/projects/hcil/members/bshneiderman/Photos,root/projects/hcil/members/bshneiderman/Photos/ben-smile-small.gif
root/projects/hcil/members/bshneiderman/Photos,root/projects/hcil/members/bshneiderman/Photos/ben-smile.tif
root/projects/hcil/members/bshneiderman/Photos,root/projects/hcil/members/bshneiderman/Photos/ben-tie-2001-small.jpg
root/projects/hcil/members/bshneiderman/Photos,root/projects/hcil/members/bshneiderman/Photos/ben-tie-2001.jpg
root/projects/hcil/members/bshneiderman/Photos,root/projects/hcil/members/bshneiderman/Photos/ben-tie-2001.tif
root/projects/hcil/members/bshneiderman/Photos,root/projects/hcil/members/bshneiderman/Photos/ben1-continuum-june99.jpg
root/projects/hcil/members/bshneiderman/Photos,root/projects/hcil/members/bshneiderman/Photos/ben1-continuum-june99.tif
root/projects/hcil/members/bshneiderman/Photos,root/projects/hcil/members/bshneiderman/Photos/ben2-continuum--june99.jpg
root/projects/hcil/members/bshneiderman/Photos,root/projects/hcil/members/bshneiderman/Photos/ben2-continuum--june99.tif
root/projects/hcil/members/bshneiderman/Photos,root/projects/hcil/members/bshneiderman/Photos/bike-small.jpg
root/projects/hcil/members/bshneiderman/Photos,root/projects/hcil/members/bshneiderman/Photos/bike.jpg
root/projects/hcil/members/bshneiderman/Photos,root/projects/hcil/members/bshneiderman/Photos/floor-small.jpg
root/projects/hcil/members/bshneiderman/Photos,root/projects/hcil/members/bshneiderman/Photos/floor.jpg
root/projects/hcil/members/bshneiderman/Photos,root/projects/hcil/members/bshneiderman/Photos/inter2-large.jpg
root/projects/hcil/members/bshneiderman/Photos,root/projects/hcil/members/bshneiderman/Photos/inter2-small.jpg
root/projects/hcil/members/bshneiderman/Photos,root/projects/hcil/members/bshneiderman/Photos/internet2-large.jpg
root/projects/hcil/members/bshneiderman/Photos,root/projects/hcil/members/bshneiderman/Photos/internet2-small.jpg
root/projects/hcil/members/bshneiderman/Photos,root/projects/hcil/members/bshneiderman/Photos/leonard-small.jpg
root/projects/hcil/members/bshneiderman/Photos,root/projects/hcil/members/bshneiderman/Photos/leonardo.jpg
root/projects/hcil/members/bshneiderman/Photos,root/projects/hcil/members/bshneiderman/Photos/model-small.jpg
root/projects/hcil/members/bshneiderman/Photos,root/projects/hcil/members/bshneiderman/Photos/pictures.html
root/projects/hcil/members/bshneiderman/Photos,root/projects/hcil/members/bshneiderman/Photos/shneiderman-hendler-debate.jpg
root/projects/hcil/members/bshneiderman/Photos,root/projects/hcil/members/bshneiderman/Photos/shneiderman-hendler-debate2.jpg
root/projects/hcil/members/bshneiderman/Photos,root/projects/hcil/members/bshneiderman/Photos/shneiderman-hendler-debate2_small.jpg
root/projects/hcil/members/bshneiderman/Photos,root/projects/hcil/members/bshneiderman/Photos/shneiderman-hendler-debate_small.jpg
root/projects/hcil/members/bshneiderman/Photos,root/projects/hcil/members/bshneiderman/Photos/shneiderman.jpg
root/projects/hcil/members/bshneiderman/Photos,root/projects/hcil/members/bshneiderman/Photos/shneiderman.tif
root/projects/hcil/members/bshneiderman/Photos,root/projects/hcil/members/bshneiderman/Photos/ski-small.jpg
root/projects/hcil/members/bshneiderman/Photos,root/projects/hcil/members/bshneiderman/Photos/ski.jpg
root/projects/hcil/members/bshneiderman/Photos,root/projects/hcil/members/bshneiderman/Photos/thinker-small.jpg
root/projects/hcil/members/bshneiderman/Photos,root/projects/hcil/members/bshneiderman/Photos/transition1-small.jpg
root/projects/hcil/members/bshneiderman/Photos,root/projects/hcil/members/bshneiderman/Photos/transition1.jpg
root/projects/hcil/members/bshneiderman/Photos,root/projects/hcil/members/bshneiderman/Photos/transition2-small.jpg
root/projects/hcil/members/bshneiderman/Photos,root/projects/hcil/members/bshneiderman/Photos/transition2.jpg
root/projects/hcil/members/bshneiderman/Photos,root/projects/hcil/members/bshneiderman/Photos/usability-small.jpg
root/projects/hcil/members/bshneiderman/Photos,root/projects/hcil/members/bshneiderman/Photos/usability.jpg
root/projects/hcil/members/bshneiderman,root/projects/hcil/members/bshneiderman/bshneiderman-small.gif
root/projects/hcil/members/bshneiderman,root/projects/hcil/members/bshneiderman/cv2002_BenShneiderman.htm
root/projects/hcil/members/bshneiderman,root/projects/hcil/members/bshneiderman/cv2002_BenShneiderman_files
root/projects/hcil/members/bshneiderman/cv2002_BenShneiderman_files,root/projects/hcil/members/bshneiderman/cv2002_BenShneiderman_files/filelist.xml
root/projects/hcil/members/bshneiderman,root/projects/hcil/members/bshneiderman/ijhcs
root/projects/hcil/members/bshneiderman/ijhcs,root/projects/hcil/members/bshneiderman/ijhcs/american-small.gif
root/projects/hcil/members/bshneiderman/ijhcs,root/projects/hcil/members/bshneiderman/ijhcs/american.gif
root/projects/hcil/members/bshneiderman/ijhcs,root/projects/hcil/members/bshneiderman/ijhcs/ara-small.gif
root/projects/hcil/members/bshneiderman/ijhcs,root/projects/hcil/members/bshneiderman/ijhcs/ara.gif
root/projects/hcil/members/bshneiderman/ijhcs,root/projects/hcil/members/bshneiderman/ijhcs/chim-small.gif
root/projects/hcil/members/bshneiderman/ijhcs,root/projects/hcil/members/bshneiderman/ijhcs/chim.gif
root/projects/hcil/members/bshneiderman/ijhcs,root/projects/hcil/members/bshneiderman/ijhcs/frame.html
root/projects/hcil/members/bshneiderman/ijhcs,root/projects/hcil/members/bshneiderman/ijhcs/ijhcs.html
root/projects/hcil/members/bshneiderman/ijhcs,root/projects/hcil/members/bshneiderman/ijhcs/loc-small.gif
root/projects/hcil/members/bshneiderman/ijhcs,root/projects/hcil/members/bshneiderman/ijhcs/loc.gif
root/projects/hcil/members/bshneiderman/ijhcs,root/projects/hcil/members/bshneiderman/ijhcs/main.html
root/projects/hcil/members/bshneiderman/ijhcs,root/projects/hcil/members/bshneiderman/ijhcs/nytimes-small.gif
root/projects/hcil/members/bshneiderman/ijhcs,root/projects/hcil/members/bshneiderman/ijhcs/nytimes.gif
root/projects/hcil/members/bshneiderman/ijhcs,root/projects/hcil/members/bshneiderman/ijhcs/perseus-small.gif
root/projects/hcil/members/bshneiderman/ijhcs,root/projects/hcil/members/bshneiderman/ijhcs/perseus.gif
root/projects/hcil/members/bshneiderman/ijhcs,root/projects/hcil/members/bshneiderman/ijhcs/qp2-small.gif
root/projects/hcil/members/bshneiderman/ijhcs,root/projects/hcil/members/bshneiderman/ijhcs/qp2.gif
root/projects/hcil/members/bshneiderman/ijhcs,root/projects/hcil/members/bshneiderman/ijhcs/restaurant-finder.gif
root/projects/hcil/members/bshneiderman/ijhcs,root/projects/hcil/members/bshneiderman/ijhcs/restaurant-small.gif
root/projects/hcil/members/bshneiderman/ijhcs,root/projects/hcil/members/bshneiderman/ijhcs/sitemap-small.gif
root/projects/hcil/members/bshneiderman/ijhcs,root/projects/hcil/members/bshneiderman/ijhcs/sitemap.gif
root/projects/hcil/members/bshneiderman/ijhcs,root/projects/hcil/members/bshneiderman/ijhcs/test-small.gif
root/projects/hcil/members/bshneiderman/ijhcs,root/projects/hcil/members/bshneiderman/ijhcs/test.gif
root/projects/hcil/members/bshneiderman/ijhcs,root/projects/hcil/members/bshneiderman/ijhcs/yahoo-small.gif
root/projects/hcil/members/bshneiderman/ijhcs,root/projects/hcil/members/bshneiderman/ijhcs/yahoo.gif
root/projects/hcil/members/bshneiderman,root/projects/hcil/members/bshneiderman/ivwp.html
root/projects/hcil/members/bshneiderman,root/projects/hcil/members/bshneiderman/umlpapers
root/projects/hcil/members/bshneiderman/umlpapers,root/projects/hcil/members/bshneiderman/umlpapers/DUI1.html
root/projects/hcil/members/bshneiderman/umlpapers,root/projects/hcil/members/bshneiderman/umlpapers/DUI1thumb.jpg
root/projects/hcil/members/bshneiderman/umlpapers,root/projects/hcil/members/bshneiderman/umlpapers/DUI2.html
root/projects/hcil/members/bshneiderman/umlpapers,root/projects/hcil/members/bshneiderman/umlpapers/DUI2thumb.jpg
root/projects/hcil/members/bshneiderman/umlpapers,root/projects/hcil/members/bshneiderman/umlpapers/about.html
root/projects/hcil/members/bshneiderman/umlpapers,root/projects/hcil/members/bshneiderman/umlpapers/articles.html
root/projects/hcil/members/bshneiderman/umlpapers,root/projects/hcil/members/bshneiderman/umlpapers/ben2.jpg
root/projects/hcil/members/bshneiderman/umlpapers,root/projects/hcil/members/bshneiderman/umlpapers/books.html
root/projects/hcil/members/bshneiderman/umlpapers,root/projects/hcil/members/bshneiderman/umlpapers/booksbar.gif
root/projects/hcil/members/bshneiderman/umlpapers,root/projects/hcil/members/bshneiderman/umlpapers/bullet.gif
root/projects/hcil/members/bshneiderman/umlpapers,root/projects/hcil/members/bshneiderman/umlpapers/buttombar.gif
root/projects/hcil/members/bshneiderman/umlpapers,root/projects/hcil/members/bshneiderman/umlpapers/career.html
root/projects/hcil/members/bshneiderman/umlpapers,root/projects/hcil/members/bshneiderman/umlpapers/careerbar.gif
root/projects/hcil/members/bshneiderman/umlpapers,root/projects/hcil/members/bshneiderman/umlpapers/dtui.jpg
root/projects/hcil/members/bshneiderman/umlpapers,root/projects/hcil/members/bshneiderman/umlpapers/hho.gif
root/projects/hcil/members/bshneiderman/umlpapers,root/projects/hcil/members/bshneiderman/umlpapers/index.html
root/projects/hcil/members/bshneiderman/umlpapers,root/projects/hcil/members/bshneiderman/umlpapers/inthepressbar.gif
root/projects/hcil/members/bshneiderman/umlpapers,root/projects/hcil/members/bshneiderman/umlpapers/lecturehead.html
root/projects/hcil/members/bshneiderman/umlpapers,root/projects/hcil/members/bshneiderman/umlpapers/lectures.html
root/projects/hcil/members/bshneiderman/umlpapers,root/projects/hcil/members/bshneiderman/umlpapers/lecturesbody.html
root/projects/hcil/members/bshneiderman/umlpapers,root/projects/hcil/members/bshneiderman/umlpapers/mainlogo.gif
root/projects/hcil/members/bshneiderman/umlpapers,root/projects/hcil/members/bshneiderman/umlpapers/papercontent.html
root/projects/hcil/members/bshneiderman/umlpapers,root/projects/hcil/members/bshneiderman/umlpapers/papermenu.html
root/projects/hcil/members/bshneiderman/umlpapers,root/projects/hcil/members/bshneiderman/umlpapers/photos.html
